"flag","ADDITIONALS","BODY","BOUNDARY","COLLISION","DESIGNSPACE","SETTINGZONE","NONE","Rho","PhaseField","U:0","U:1","U:2","NormalizedPressure","Pressure","Normal:0","Normal:1","Normal:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
256,0,0,0,2,0,0,0,1,7.29904845661e-07,0.0099858193119,-7.78964653197e-11,0,-4.01630753761e-07,-1.3387691792e-07,0,0,0,1,9.98400020599,9.98400020599,128,0.5
256,0,0,0,2,0,0,0,1,7.29792974054e-07,0.00998581910995,-1.24689394118e-10,0,-4.01564515692e-07,-1.33854838564e-07,0,0,0,1,10.2399997711,10.2399997711,128,0.5
256,0,0,0,2,0,0,0,1,7.29792974054e-07,0.00998581910995,-1.24689394118e-10,0,-4.01564515692e-07,-1.33854838564e-07,0,0,0,1,10.4960002899,10.4960002899,128,0.5
256,0,0,0,2,0,0,0,1,7.29792974054e-07,0.00998581910995,-1.24689394118e-10,0,-4.01564515692e-07,-1.33854838564e-07,0,0,0,1,10.751999855,10.751999855,128,0.5
256,0,0,0,2,0,0,0,1,7.29681110583e-07,0.00998581881447,-1.71433415966e-10,0,-4.01498264466e-07,-1.33832754822e-07,0,0,0,1,11.0080003738,11.0080003738,128,0.5
256,0,0,0,2,0,0,0,1,7.29681110583e-07,0.00998581881447,-1.71433415966e-10,0,-4.01498264466e-07,-1.33832754822e-07,0,0,0,1,11.263999939,11.263999939,128,0.5
256,0,0,0,2,0,0,0,1,7.29681110583e-07,0.00998581881447,-1.71433415966e-10,0,-4.01498264466e-07,-1.33832754822e-07,0,0,0,1,11.5200004578,11.5200004578,128,0.5
256,0,0,0,2,0,0,0,1,7.29681110583e-07,0.00998581881447,-1.71433415966e-10,0,-4.01498264466e-07,-1.33832754822e-07,0,0,0,1,11.7760000229,11.7760000229,128,0.5
256,0,0,0,2,0,0,0,1,7.29569224337e-07,0.00998581842555,-2.18142105508e-10,0,-4.01431981949e-07,-1.3381066065e-07,0,0,0,1,12.031999588,12.031999588,128,0.5
256,0,0,0,2,0,0,0,1,7.29569224337e-07,0.00998581842555,-2.18142105508e-10,0,-4.01431981949e-07,-1.3381066065e-07,0,0,0,1,12.2880001068,12.2880001068,128,0.5
256,0,0,0,2,0,0,0,1,7.29569224337e-07,0.00998581842555,-2.18142105508e-10,0,-4.01431981949e-07,-1.3381066065e-07,0,0,0,1,12.5439996719,12.5439996719,128,0.5
256,0,0,0,2,0,0,0,1,7.29569224337e-07,0.00998581842555,-2.18142105508e-10,0,-4.01431981949e-07,-1.3381066065e-07,0,0,0,1,12.8000001907,12.8000001907,128,0.5
256,0,0,0,2,0,0,0,1,7.29457284538e-07,0.00998581794324,-2.6482867223e-10,0,-4.01365649679e-07,-1.33788549893e-07,0,0,0,1,13.0559997559,13.0559997559,128,0.5
256,0,0,0,2,0,0,0,1,7.29457284538e-07,0.00998581794324,-2.6482867223e-10,0,-4.01365649679e-07,-1.33788549893e-07,0,0,0,1,13.3120002747,13.3120002747,128,0.5
256,0,0,0,2,0,0,0,1,7.29457284538e-07,0.00998581794324,-2.6482867223e-10,0,-4.01365649679e-07,-1.33788549893e-07,0,0,0,1,13.5679998398,13.5679998398,128,0.5
256,0,0,0,2,0,0,0,1,7.29457284538e-07,0.00998581794324,-2.6482867223e-10,0,-4.01365649679e-07,-1.33788549893e-07,0,0,0,1,13.8240003586,13.8240003586,128,0.5
256,0,0,0,2,0,0,0,1,7.29345260511e-07,0.00998581736758,-3.11506304475e-10,0,-4.01299249705e-07,-1.33766416568e-07,0,0,0,1,14.0799999237,14.0799999237,128,0.5
256,0,0,0,2,0,0,0,1,7.29345260511e-07,0.00998581736758,-3.11506304475e-10,0,-4.01299249705e-07,-1.33766416568e-07,0,0,0,1,14.3360004425,14.3360004425,128,0.5
256,0,0,0,2,0,0,0,1,7.29345260511e-07,0.00998581736758,-3.11506304475e-10,0,-4.01299249705e-07,-1.33766416568e-07,0,0,0,1,14.5920000076,14.5920000076,128,0.5
256,0,0,0,2,0,0,0,1,7.29345260511e-07,0.00998581736758,-3.11506304475e-10,0,-4.01299249705e-07,-1.33766416568e-07,0,0,0,1,14.8479995728,14.8479995728,128,0.5
256,0,0,0,2,0,0,0,1,7.29233121653e-07,0.00998581669857,-3.58187706275e-10,0,-4.01232764184e-07,-1.33744254728e-07,0,0,0,1,15.1040000916,15.1040000916,128,0.5
256,0,0,0,2,0,0,0,1,7.29233121653e-07,0.00998581669857,-3.58187706275e-10,0,-4.01232764184e-07,-1.33744254728e-07,0,0,0,1,15.3599996567,15.3599996567,128,0.5
256,0,0,0,2,0,0,0,1,7.29233121653e-07,0.00998581669857,-3.58187706275e-10,0,-4.01232764184e-07,-1.33744254728e-07,0,0,0,1,15.6160001755,15.6160001755,128,0.5
256,0,0,0,2,0,0,0,1,7.29233121653e-07,0.00998581669857,-3.58187706275e-10,0,-4.01232764184e-07,-1.33744254728e-07,0,0,0,1,15.8719997406,15.8719997406,128,0.5
256,0,0,0,2,0,0,0,1,7.29120837396e-07,0.00998581593619,-4.04885288708e-10,0,-4.01166174847e-07,-1.33722058282e-07,0,0,0,1,16.1280002594,16.1280002594,128,0.5
256,0,0,0,2,0,0,0,1,7.29120837396e-07,0.00998581593619,-4.04885288708e-10,0,-4.01166174847e-07,-1.33722058282e-07,0,0,0,1,16.3840007782,16.3840007782,128,0.5
256,0,0,0,2,0,0,0,1,7.29120837396e-07,0.00998581593619,-4.04885288708e-10,0,-4.01166174847e-07,-1.33722058282e-07,0,0,0,1,16.6399993896,16.6399993896,128,0.5
256,0,0,0,2,0,0,0,1,7.29120837396e-07,0.00998581593619,-4.04885288708e-10,0,-4.01166174847e-07,-1.33722058282e-07,0,0,0,1,16.8959999084,16.8959999084,128,0.5
256,0,0,0,2,0,0,0,1,7.29008377181e-07,0.0099858150804,-4.51611295994e-10,0,-4.01099463756e-07,-1.33699821252e-07,0,0,0,1,17.1520004272,17.1520004272,128,0.5
256,0,0,0,2,0,0,0,1,7.29008377181e-07,0.0099858150804,-4.51611295994e-10,0,-4.01099463756e-07,-1.33699821252e-07,0,0,0,1,17.408000946,17.408000946,128,0.5
256,0,0,0,2,0,0,0,1,7.29008377181e-07,0.0099858150804,-4.51611295994e-10,0,-4.01099463756e-07,-1.33699821252e-07,0,0,0,1,17.6639995575,17.6639995575,128,0.5
256,0,0,0,2,0,0,0,1,7.29008377181e-07,0.0099858150804,-4.51611295994e-10,0,-4.01099463756e-07,-1.33699821252e-07,0,0,0,1,17.9200000763,17.9200000763,128,0.5
256,0,0,0,2,0,0,0,1,7.28895710427e-07,0.00998581413113,-4.98377676259e-10,0,-4.01032613034e-07,-1.33677537678e-07,0,0,0,1,18.1760005951,18.1760005951,128,0.5
256,0,0,0,2,0,0,0,1,7.28895710427e-07,0.00998581413113,-4.98377676259e-10,0,-4.01032613034e-07,-1.33677537678e-07,0,0,0,1,18.4319992065,18.4319992065,128,0.5
256,0,0,0,2,0,0,0,1,7.28895710427e-07,0.00998581413113,-4.98377676259e-10,0,-4.01032613034e-07,-1.33677537678e-07,0,0,0,1,18.6879997253,18.6879997253,128,0.5
256,0,0,0,2,0,0,0,1,7.28895710427e-07,0.00998581413113,-4.98377676259e-10,0,-4.01032613034e-07,-1.33677537678e-07,0,0,0,1,18.9440002441,18.9440002441,128,0.5
256,0,0,0,2,0,0,0,1,7.28782806502e-07,0.00998581308828,-5.4519608847e-10,0,-4.00965604615e-07,-1.33655201538e-07,0,0,0,1,19.2000007629,19.2000007629,128,0.5
