"flag","ADDITIONALS","BODY","BOUNDARY","COLLISION","DESIGNSPACE","SETTINGZONE","NONE","Rho","PhaseField","U:0","U:1","U:2","NormalizedPressure","Pressure","Normal:0","Normal:1","Normal:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
384,0,0,0,3,0,0,0,1,7.30427591417e-07,7.39963063269e-09,1.71455744931e-10,0,-4.01987230713e-07,-1.33995743571e-07,0,0,0,1,27.9039993286,27.9039993286,128,0.5
384,0,0,0,3,0,0,0,1,7.30432448785e-07,7.74705936655e-09,1.76119083451e-10,0,-4.01990562717e-07,-1.33996854239e-07,0,0,0,1,28.1599998474,28.1599998474,128,0.5
384,0,0,0,3,0,0,0,1,7.30432448785e-07,7.74705936655e-09,1.76119083451e-10,0,-4.01990562717e-07,-1.33996854239e-07,0,0,0,1,28.4160003662,28.4160003662,128,0.5
384,0,0,0,3,0,0,0,1,7.30432448785e-07,7.74705936655e-09,1.76119083451e-10,0,-4.01990562717e-07,-1.33996854239e-07,0,0,0,1,28.672000885,28.672000885,128,0.5
384,0,0,0,3,0,0,0,1,7.30432448785e-07,7.74705936655e-09,1.76119083451e-10,0,-4.01990562717e-07,-1.33996854239e-07,0,0,0,1,28.9279994965,28.9279994965,128,0.5
384,0,0,0,3,0,0,0,1,7.30437601259e-07,8.10408553014e-09,1.8106035303e-10,0,-4.01994098965e-07,-1.33998032988e-07,0,0,0,1,29.1840000153,29.1840000153,128,0.5
384,0,0,0,3,0,0,0,1,7.30437601259e-07,8.10408553014e-09,1.8106035303e-10,0,-4.01994098965e-07,-1.33998032988e-07,0,0,0,1,29.4400005341,29.4400005341,128,0.5
384,0,0,0,3,0,0,0,1,7.30437601259e-07,8.10408553014e-09,1.8106035303e-10,0,-4.01994098965e-07,-1.33998032988e-07,0,0,0,1,29.6959991455,29.6959991455,128,0.5
384,0,0,0,3,0,0,0,1,7.30437601259e-07,8.10408553014e-09,1.8106035303e-10,0,-4.01994098965e-07,-1.33998032988e-07,0,0,0,1,29.9519996643,29.9519996643,128,0.5
384,0,0,0,3,0,0,0,1,7.3044306513e-07,8.47127781092e-09,1.86294014353e-10,0,-4.01997850882e-07,-1.33999283627e-07,0,0,0,1,30.2080001831,30.2080001831,128,0.5
384,0,0,0,3,0,0,0,1,7.3044306513e-07,8.47127781092e-09,1.86294014353e-10,0,-4.01997850882e-07,-1.33999283627e-07,0,0,0,1,30.4640007019,30.4640007019,128,0.5
384,0,0,0,3,0,0,0,1,7.3044306513e-07,8.47127781092e-09,1.86294014353e-10,0,-4.01997850882e-07,-1.33999283627e-07,0,0,0,1,30.7199993134,30.7199993134,128,0.5
384,0,0,0,3,0,0,0,1,7.3044306513e-07,8.47127781092e-09,1.86294014353e-10,0,-4.01997850882e-07,-1.33999283627e-07,0,0,0,1,30.9759998322,30.9759998322,128,0.5
