"arc_length"	"U_Magnitude"
95.232	1.96214e-06
95.488	1.96214e-06
95.744	1.96214e-06
96	1.96214e-06
96.256	1.77202e-06
96.512	1.77202e-06
96.768	1.77202e-06
97.024	1.47826e-06
97.28	1.47826e-06
97.536	1.47826e-06
97.792	1.47826e-06
98.048	9.07142e-07
98.304	9.07142e-07
98.56	9.07142e-07
98.816	9.07142e-07
99.072	5.61074e-07
99.328	5.61074e-07
99.584	5.61074e-07
99.84	5.61074e-07
100.096	1.56074e-06
100.352	1.56074e-06
100.608	1.56074e-06
100.864	1.56074e-06
101.12	3.1219e-06
101.376	3.1219e-06
101.632	3.1219e-06
101.888	3.1219e-06
102.144	4.50419e-06
102.4	4.50419e-06
102.656	4.50419e-06
102.912	4.50419e-06
103.168	5.09314e-06
103.424	5.09314e-06
103.68	5.09314e-06
103.936	5.09314e-06
104.192	4.77931e-06
104.448	4.77931e-06
104.704	4.77931e-06
104.96	4.77931e-06
105.216	3.80518e-06
105.472	3.80518e-06
105.728	3.80518e-06
105.984	3.80518e-06
106.24	2.5184e-06
106.496	2.5184e-06
106.752	2.5184e-06
107.008	1.24946e-06
107.264	1.24946e-06
107.52	1.24946e-06
107.776	1.24946e-06
108.032	4.85471e-07
108.288	4.85471e-07
108.544	4.85471e-07
108.8	4.85471e-07
109.056	8.71637e-07
109.312	8.71637e-07
109.568	8.71637e-07
109.824	8.71637e-07
110.08	1.21988e-06
110.336	1.21988e-06
110.592	1.21988e-06
110.848	1.21988e-06
111.104	1.27794e-06
111.36	1.27794e-06
111.616	1.27794e-06
111.872	1.27794e-06
112.128	1.10661e-06
112.384	1.10661e-06
112.64	1.10661e-06
112.896	1.10661e-06
113.152	7.8878e-07
113.408	7.8878e-07
113.664	7.8878e-07
113.92	7.8878e-07
114.176	4.18675e-07
114.432	4.18675e-07
114.688	4.18675e-07
114.944	4.18675e-07
115.2	1.6243e-07
115.456	1.6243e-07
115.712	1.6243e-07
115.968	1.6243e-07
116.224	2.98892e-07
116.48	2.98892e-07
116.736	2.98892e-07
116.992	2.98892e-07
117.248	4.66612e-07
117.504	4.66612e-07
117.76	4.66612e-07
118.016	5.38511e-07
118.272	5.38511e-07
118.528	5.38511e-07
118.784	5.38511e-07
119.04	5.32239e-07
119.296	5.32239e-07
119.552	5.32239e-07
119.808	5.32239e-07
120.064	4.67983e-07
120.32	4.67983e-07
120.576	4.67983e-07
120.832	4.67983e-07
121.088	3.65434e-07
121.344	3.65434e-07
121.6	3.65434e-07
121.856	3.65434e-07
122.112	2.59253e-07
122.368	2.59253e-07
122.624	2.59253e-07
122.88	2.59253e-07
123.136	1.59082e-07
123.392	1.59082e-07
123.648	1.59082e-07
123.904	1.59082e-07
124.16	8.31733e-08
124.416	8.31733e-08
124.672	8.31733e-08
124.928	8.31733e-08
125.184	3.3164e-08
125.44	3.3164e-08
125.696	3.3164e-08
125.952	3.3164e-08
126.208	8.30311e-09
126.464	8.30311e-09
126.72	8.30311e-09
126.976	8.30311e-09
127.232	7.80889e-10
127.488	7.80889e-10
127.744	7.80889e-10
128	7.80889e-10
128.256	7.80872e-10
128.512	7.80872e-10
128.768	7.80872e-10
129.024	8.30313e-09
129.28	8.30313e-09
129.536	8.30313e-09
129.792	8.30313e-09
130.048	3.3164e-08
130.304	3.3164e-08
130.56	3.3164e-08
130.816	3.3164e-08
131.072	8.31733e-08
131.328	8.31733e-08
131.584	8.31733e-08
131.84	8.31733e-08
132.096	1.59082e-07
132.352	1.59082e-07
132.608	1.59082e-07
132.864	1.59082e-07
133.12	2.59253e-07
133.376	2.59253e-07
133.632	2.59253e-07
133.888	2.59253e-07
134.144	3.65434e-07
134.4	3.65434e-07
134.656	3.65434e-07
134.912	3.65434e-07
135.168	4.67983e-07
135.424	4.67983e-07
135.68	4.67983e-07
135.936	4.67983e-07
136.192	5.32239e-07
136.448	5.32239e-07
136.704	5.32239e-07
136.96	5.32239e-07
137.216	5.38511e-07
137.472	5.38511e-07
137.728	5.38511e-07
137.984	5.38511e-07
138.24	4.66613e-07
138.496	4.66613e-07
138.752	4.66613e-07
139.008	2.98892e-07
139.264	2.98892e-07
139.52	2.98892e-07
139.776	2.98892e-07
